"STATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014765","2013-07-13","4.70","71","79","66","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-14","6.04","80","92","72","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-15","5.82","84","94","76",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-16","6.71","85","95","76",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-17","7.16","81","89","73","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-18","6.71","84","96","77",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-19","10.74","86","98","77",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-20","8.72","85","95","75",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-21","4.92","77","83","69","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-22","4.92","76","84","69","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-23","8.50","78","88","73","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-24","6.93","78","87","71",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-25","12.97","67","71","60","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-26","9.84","64","73","61","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-27","8.05","72","85","63","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-28","6.04","74","84","68","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-29","7.61","75","84","69","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-30","7.38","75","83","66",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-07-31","5.37","72","82","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-01","6.26","71","80","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-02","5.82","73","84","66","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-03","8.72","72","78","65",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-04","7.38","71","81","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-05","6.93","68","78","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-06","5.14","67","80","54",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-07","6.71","68","78","56","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-08","9.84","72","81","67",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-09","11.18","74","76","72","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-10","8.50","76","84","64","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-11","6.04","70","80","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-12","4.47","71","81","64",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-13","3.58","69","73","64","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-14","10.29","68","74","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-15","7.16","67","77","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-16","5.82","68","79","55",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-17","3.13","70","82","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-18","3.58","68","79","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-19","8.50","70","82","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-20","4.92","75","86","64",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-21","5.82","77","89","66","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-22","6.71","74","84","67",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-23","6.93","74","80","65","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-24","8.05","69","77","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-25","5.14","67","82","55",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-26","9.84","71","81","66","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-27","4.25","73","81","67","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-28","4.25","73","84","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-29","10.51","67","70","61","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-30","7.16","67","80","60","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-08-31","8.28","74","80","70","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-01","7.16","75","82","70",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-02","6.26","73","76","69",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-03","5.14","72","78","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-04","7.61","69","79","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-05","7.16","67","74","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-06","5.37","60","70","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-07","7.61","62","77","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-08","10.29","69","79","54",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-09","6.04","59","68","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-10","8.95","65","74","56","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-11","7.38","77","92","68",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-12","10.29","76","84","69",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-13","6.04","72","79","61","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-14","6.93","63","70","53",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-15","4.25","59","71","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-16","7.61","60","69","49","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-17","9.62","54","63","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-18","5.59","56","71","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-19","4.92","62","81","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-20","4.70","63","77","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-21","8.72","63","75","53",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-22","9.62","68","72","52","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-23","9.62","56","65","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-24","8.05","55","68","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-25","5.37","58","70","46",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-26","4.25","59","66","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-27","7.38","59","67","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-28","4.03","60","74","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-29","3.36","57","69","46",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-09-30","5.59","59","70","51","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-01","4.25","62","78","47",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-02","8.05","68","81","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-03","4.70","66","79","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-04","3.36","60","69","52","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-05","2.68","62","71","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-06","5.82","61","61","57","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-07","11.41","65","76","58",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-08","8.50","63","68","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-09","9.62","55","64","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-10","9.62","56","67","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-11","10.07","60","69","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-12","11.41","58","69","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-13","7.61","55","62","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-14","2.68","50","62","38","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-15","3.13","55","70","42",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-16","5.37","56","63","47","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-17","6.04","60","71","52","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-18","9.40","64","69","47","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-19","4.92","54","65","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-20","7.16","57","64","43","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-21","6.71","53","67","41",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-22","6.26","56","71","43","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-23","4.03","47","51","40",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2013-10-24","10.07","46","55","38",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-25","6.71","44","52","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-26","10.07","43","56","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-27","7.61","50","58","33",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2013-10-28","7.83","45","61","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-29","5.37","44","53","35",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-30","1.57","44","58","35","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-10-31","8.28","50","65","37",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-01","17.00","65","70","60","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-02","3.58","58","66","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-03","10.51","47","54","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-04","8.72","37","45","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-05","2.68","37","50","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-06","6.49","47","61","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-07","9.84","56","65","40","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-08","10.51","42","49","33",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-09","6.26","38","46","29",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-10","7.16","47","59","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-11","9.62","45","53","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-12","10.07","42","52","28","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-13","8.28","31","38","24",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-14","9.40","37","53","26",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2013-11-15","6.49","47","60","33","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-16","4.47","47","61","36","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-17","3.36","46","58","35",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-18","11.63","60","66","49","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-19","13.42","45","50","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-20","7.16","35","43","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-21","2.24","34","48","24",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2013-11-22","3.36","45","52","40","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-23","12.53","46","51","31","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-24","19.01","27","31","21",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-25","8.50","25","34","18",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-26","5.82","37","45","34","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-27","16.55","52","63","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-28","13.42","35","38","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-29","6.93","30","37","22",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-11-30","4.03","26","34","18",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-01","3.58","36","45","31","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-02","3.80","39","44","35","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-03","6.49","40","51","35","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-04","2.24","39","50","32","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-05","2.91","41","55","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-06","7.16","53","57","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-07","8.28","38","41","30","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-08","4.47","30","32","23",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-09","6.93","33","40","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-10","5.82","34","36","25","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-11","8.95","27","31","21",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-12","8.05","25","27","15",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-13","8.95","23","33","16",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-14","10.51","19","30","14","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-15","9.17","31","37","24",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-16","7.83","27","30","14","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-17","6.93","17","24","9","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-18","10.29","26","34","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-19","8.72","32","45","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-20","2.91","40","53","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-21","7.61","47","59","39","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-22","12.08","59","64","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-23","5.82","42","44","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-24","9.84","37","42","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-25","8.50","24","28","18",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-26","5.37","27","36","21","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-27","6.71","30","37","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-28","7.61","35","50","23",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-29","6.04","36","48","28","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-30","9.84","38","41","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2013-12-31","6.26","22","28","16",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-01","5.82","23","30","18",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-02","14.99","22","24","5","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-03","16.11","9","17","2",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-04","5.37","10","28","-3",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-05","2.01","24","45","13",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-06","13.87","46","59","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-07","14.76","20","29","7","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-08","8.05","12","24","6",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-09","5.59","21","31","14",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-10","0.22","23","35","14",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-11","13.20","44","60","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-12","12.97","48","53","34","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-13","8.05","38","51","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-14","7.38","47","51","44","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-15","3.58","41","46","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-16","2.01","38","42","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-17","4.70","39","46","31","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-18","4.92","35","37","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-19","13.20","33","37","29",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2014-01-20","11.86","37","45","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-21","12.30","23","28","12","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-22","15.21","12","19","7",,,,,,,,,"    1",,,,,,,,,,,
"USW00014765","2014-01-23","8.95","11","20","2",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-24","10.07","12","18","7",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-25","14.09","24","38","11","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-26","11.41","22","25","16",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-27","12.08","32","49","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-28","8.95","19","21","12",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-29","6.93","18","25","14","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-30","6.04","18","28","7",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-01-31","5.14","29","45","17",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-01","4.70","37","43","30","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-02","4.70","41","55","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-03","8.95","37","42","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-04","3.80","28","34","17","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-05","9.40","29","33","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-06","4.92","25","29","19","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-07","6.26","22","31","14",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-08","3.36","22","31","11",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-09","5.82","26","33","22","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-10","8.95","25","29","17","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-11","8.50","19","25","16",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-12","4.03","17","25","7",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-13","15.66","27","36","22","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-14","13.20","35","38","30","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-15","9.62","31","35","23",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-16","13.42","28","32","23",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-17","10.07","23","30","13",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-18","7.61","23","38","10",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-19","5.37","29","39","14","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-20","7.38","38","49","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-21","6.71","36","51","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-22","11.18","42","48","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-23","4.25","43","50","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-24","13.42","37","42","23",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-25","9.84","25","31","19",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-26","7.83","23","31","15",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-27","9.84","20","30","9",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-02-28","8.28","17","26","9",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-01","6.71","20","36","8",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-02","6.93","34","37","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-03","10.51","27","33","15",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-04","6.04","19","29","10",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-05","9.40","27","33","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-06","8.28","22","30","12",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-07","5.82","25","39","12",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-08","6.93","40","59","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-09","10.07","39","43","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-10","6.71","36","46","31","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-11","6.49","44","62","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-12","8.05","46","54","39","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-13","16.55","30","40","15",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-14","10.51","24","38","12",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-15","11.18","44","59","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-16","12.30","35","39","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-17","9.84","26","33","18",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-18","7.16","28","43","17",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-19","7.16","33","45","22","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-20","10.74","42","53","36","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-21","12.53","40","45","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-22","11.18","40","60","24",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-23","10.29","38","45","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-24","10.29","27","34","17",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-25","6.93","28","37","17",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-26","22.82","31","37","24","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-27","11.41","30","46","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-28","11.63","43","57","33","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-29","8.50","46","54","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-30","14.32","43","46","36","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-03-31","14.99","37","40","35",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-01","10.74","42","54","35",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-02","6.04","43","54","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-03","7.16","46","62","33",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-04","8.05","42","52","38","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-05","12.08","44","55","37","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-06","7.16","43","59","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-07","6.49","46","53","35","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-08","10.51","51","62","46","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-09","11.63","51","61","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-10","11.41","46","56","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-11","8.05","54","71","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-12","8.50","57","70","47","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-13","10.74","53","65","42",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-14","18.34","62","72","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-15","21.47","60","66","39","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-16","12.97","42","47","32","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-17","12.75","38","46","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-18","6.71","39","50","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-19","10.07","49","65","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-20","8.05","48","56","38",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-21","7.83","46","60","33",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-22","8.50","53","70","41","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-23","11.18","51","56","47",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-24","18.57","50","60","42",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-25","9.62","52","61","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-26","4.92","46","48","43","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-27","8.50","47","55","43",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2014-04-28","10.74","49","60","41",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-29","13.87","45","48","41",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-04-30","8.28","43","47","41","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-01","8.72","54","66","47",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-02","8.72","58","67","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-03","9.40","57","70","42",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-04","15.66","58","65","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-05","10.74","56","65","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-06","8.95","56","65","45",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-07","9.17","56","66","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-08","4.47","55","63","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-09","5.37","55","62","53","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-10","11.18","65","79","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-11","10.74","69","80","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-12","9.84","69","82","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-13","12.30","60","64","46",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-14","6.93","53","65","45","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-15","10.07","63","71","56","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-16","14.32","63","66","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-17","10.96","66","76","56","    1",,,,,,,,,,,,,,,,,,,
"USW00014765","2014-05-18","8.28","60","69","52",,,,,,,,,,,,,,,,,,,,
