No.,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,PricePerTSFT,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
4743,RMLS,2977,2977 Liberty Alcove,Liberty Alcove,55129,MN,WB - Woodbury,405000,3/30/2017 0:00,409900,Exclusive Right,420000,153.7585,1367,None,C3,81x119x88x163,834 - Stillwater,63,6/1/2017 0:00,1,18x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Loft, Informal Dining Room","Asphalt Shingles, Age 8 Years or Less",Main,No,,35,Attached Garage,2634,4324,Main,18x16,4324,2016,2634,,2009,Residential-Single,(SF) Two Stories,0.32,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal",,"Main Level, 2 Story/High/Vaulted Ceilings, Great Room",,"Metal, Vinyl, Cement Board",,Main,12x14,"Separate/Formal Dining Room, Informal Dining Room, Breakfast Area","Full, Egress Windows",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Walk-In Shower, Jack and Jill, Separate Tub & Shower",16x15,Upper,13x11,Upper,12x11,Upper,12x12,Upper,4,0,Not Assumable,165,No,0
4744,RMLS,2545,2545 Liberty Rdg,Liberty,55129,MN,WB - Woodbury,400000,5/17/2017 0:00,409999,Exclusive Right,439900,124.533,1180,None,C3,70x110x91x143,834 - Stillwater,76,8/1/2017 0:00,1,10x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Laundry, Family Room, Fifth (5th) Bedroom, Deck, Patio","Asphalt Shingles, Age 8 Years or Less",Main,No,Shared,49,"Attached Garage, Insulated Garage, Driveway - Asphalt, Garage Door Opener",2380,4364,Main,11x10,4364,2017,3212,,2010,Residential-Single,(SF) Two Stories,0.27,Central,"Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Air-To-Air Exchanger, Furnace Humidifier",,"Lower Level, Loft",16x14,"Wood, Vinyl, Brick/Stone",Main,Main,11x15,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Breakfast Area, Kitchen/Dining Room, Living/Dining Room","Full, Finished (Livable), Drain Tiled, Drainage System, Sump Pump, Day/Lookout Windows, Poured Concrete",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement, Separate Tub & Shower",13x15,Upper,10x10,Upper,10x13,Upper,11x13,Upper,5,832,,145,No,0
4745,RMLS,7555,7555 Nature Ct,Nature,55125,MN,WB - Woodbury,410000,7/22/2017 0:00,410000,Exclusive Right,410000,122.3515,1350,,D1,110x140,833 - South Washington County,13,8/7/2017 0:00,1,15x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Deck, Laundry, Informal Dining Room","Asphalt Shingles, Age 8 Years or Less",Main,No,None,13,"Attached Garage, Driveway - Asphalt, Garage Door Opener",2391,5404,Main,18x13,5404,2017,3351,,1999,Residential-Single,(SF) Two Stories,0.286,Central,"Range, Microwave, Dishwasher, Washer, Dryer, Water Softener - Owned, Air-To-Air Exchanger, Furnace Humidifier",,"Lower Level, Great Room",27x13,"Wood, Vinyl, Brick/Stone",Lower,Main,12x11,Separate/Formal Dining Room,"Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master, 3/4 Basement",16x13,Upper,13x10,Upper,12x11,Upper,13x13,Lower,4,960,Not Assumable,0,No,0
4746,RMLS,10565,10565 Watersedge Ln,Watersedge,55129,MN,WB - Woodbury,405000,3/2/2017 0:00,410000,Exclusive Right,420000,134.106,1000,None,B1,77x140,834 - Stillwater,47,4/18/2017 0:00,2,13x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Informal Dining Room, Great Room, Fifth (5th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,"Below Ground, Outdoor, Heated, Shared",34,"Attached Garage, Driveway - Concrete, Garage Door Opener",2250,4168,,,4168,2016,3020,,2010,Residential-Single,(SF) Two Stories,0.22,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Air-To-Air Exchanger, Furnace Humidifier",,"Main Level, Great Room",16x17,"Brick/Stone, Cement Board",Main,,,"Informal Dining Room, Breakfast Area","Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Walk-In Shower, 3/4 Basement",16x12,Upper,13x11,Upper,12x11,Upper,20x19,Upper,5,770,,80,No,0
4747,RMLS,5258,5258 Sundial Ln,Sundial,55129,MN,WB - Woodbury,417170,4/20/2017 0:00,412360,Exclusive Right,412360,159.5907,1179,None,A1,80x130x80x125,833 - South Washington County,0,4/20/2017 0:00,0,,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Flex Room, Informal Dining Room, Loft, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,"Below Ground, Outdoor, Heated, Shared",0,"Attached Garage, Driveway - Asphalt, Garage Door Opener",2614,268,,,0,2016,2614,,2017,Residential-Single,(SF) Two Stories,0.25,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Water Softener - Owned, Disposal, Air-To-Air Exchanger",,"Main Level, Family Room",18x16,Vinyl,Main,,,Breakfast Area,"Full, Drainage System, Sump Pump, Egress Windows, Poured Concrete, Unfinished",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Bathroom Ensuite, Basement, Rough In, Separate Tub & Shower",13x15,Upper,11x12,Upper,13x10,Upper,12x11,Upper,4,0,,189,Unknown,0
4748,RMLS,8324,8324 Emerald Ln,Emerald,55125,MN,WB - Woodbury,409500,5/4/2017 0:00,414500,Exclusive Right,419000,119.0753,1289,"Wood, Full",E1,100X152X100X143,833 - South Washington County,62,7/5/2017 0:00,2,19X16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Family Room, Game Room, Sitting Room, Deck, Foyer","Asphalt Shingles, Pitched",Main,No,,51,"Attached Garage, Driveway - Asphalt, Garage Door Opener",2500,5872,Main,15X13,5872,2016,3439,,1993,Residential-Single,(SF) Two Stories,0.339,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned",,"Main Level, Lower Level, 2 or More, Family Room",18X15,"Wood, Brick/Stone",Main,Main,13X12,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement, Separate Tub & Shower",17X15,Upper,14X12,Upper,13X12,Upper,12X12,Upper,5,939,,175,Unknown,0
4749,RMLS,7901,7901 Bristol Rd,Bristol,55125,MN,WB - Woodbury,405000,10/17/2017 0:00,414900,Exclusive Right,414900,122.9508,1440,,D2,79x131x94x125,833 - South Washington County,14,10/31/2017 0:00,1,14x18,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Pantry (Walk-In), Sun Room, Laundry, Patio, Amusement Room, Patio","Asphalt Shingles, Age Over 8 Years",Main,No,,14,"Attached Garage, Driveway - Concrete, Garage Door Opener",2278,4904,,,4904,2017,3294,,1991,Residential-Single,(SF) Two Stories,0.26,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Washer, Dryer, Water Softener - Owned, Disposal, Furnace Humidifier, Other",,"Main Level, 2 Story/High/Vaulted Ceilings, Great Room",14x17,"Shakes, Vinyl, Cement Board",Main,Main,14x14,"Separate/Formal Dining Room, Eat In Kitchen, Breakfast Area","Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Egress Windows, Concrete Block",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Master, Bathroom Ensuite, Walk-In Shower, 3/4 Basement",13x19,Upper,11x12,Upper,10x13,Upper,14x17,Lower,4,1016,,0,No,0
4750,RMLS,2552,2552 Windsor Ln,Windsor,55125,MN,WB - Woodbury,414000,8/4/2017 0:00,414900,Exclusive Right,429900,115.6425,2680,,D2,90x125,833 - South Washington County,49,9/22/2017 0:00,1,17x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Mud Room, Recreation Room, Fifth (5th) Bedroom","Asphalt Shingles, Age Over 8 Years",Main,No,,39,"Attached Garage, Insulated Garage, Garage Door Opener",2680,5069,Main,17x12,5158,2017,3580,,1992,Residential-Single,(SF) Two Stories,0.258,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Furnace Humidifier",,"Main Level, 2 Story/High/Vaulted Ceilings",19x13,"Wood, Vinyl, Brick/Stone",Main,Main,14x12,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable)",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement",16x15,Upper,12x10,Upper,12x9,Upper,12x11,Upper,5,900,,0,Yes,89
4751,RMLS,3272,3272 Richmond Alcove,Richmond Alcove,55129,MN,WB - Woodbury,408400,4/27/2017 0:00,414900,Exclusive Right,429900,124.8548,1152,Invisible,B3,100x136x84x145,833 - South Washington County,88,7/24/2017 0:00,2,21x15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Recreation Room, Fifth (5th) Bedroom, Deck, Patio, Amusement Room",Asphalt Shingles,Main,No,None,48,Attached Garage,2304,5612,Main,13x13,5612,2017,3271,,1999,Residential-Single,(SF) Two Stories,0.3,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned",,"Main Level, 2 Story/High/Vaulted Ceilings",19x15,"Metal, Stucco, Brick/Stone",Main,Main,15x10,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Poured Concrete",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement",15x13,Upper,12x11,Upper,11x10,Upper,11x10,Upper,5,967,Not Assumable,480,No,0
4752,RMLS,2702,2702 White Eagle Cir,White Eagle,55129,MN,WB - Woodbury,423000,7/18/2017 0:00,415000,Exclusive Right,415000,117.7289,1290,,B2,91 x 191 x 91 x 185,833 - South Washington County,1,7/19/2017 0:00,1,20 x 14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Den, Recreation Room, Foyer, Laundry, Master Bath",,Main,No,,1,"Attached Garage, Garage Door Opener",2566,5597,Main,20 x 14,5686,2017,3593,,2002,Residential-Single,(SF) Two Stories,0.393,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,28 x 15,"Vinyl, Brick/Stone",Lower,Main,12 x 13,"Separate/Formal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Walkout, Full, Finished (Livable), Egress Windows",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement, Separate Tub & Shower, Whirlpool",14 x 17,Upper,13 x 11,Upper,10 x 12,Upper,12 x 12,Upper,5,1027,,210,Unknown,89
4753,RMLS,1384,1384 Whistler Point Cir,Whistler Point,55129,MN,WB - Woodbury,410000,5/19/2017 0:00,417500,Exclusive Right,429900,169.2816,1167,None,B1,110x113x79x151,834 - Stillwater,36,6/24/2017 0:00,1,11x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Laundry","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,"Below Ground, Outdoor, Heated, Shared",19,"Attached Garage, Garage Door Opener, Driveway - Concrete",2422,5088,Main,16x17,5088,2017,2422,,2004,Residential-Single,(SF) Two Stories,0.307,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Air-To-Air Exchanger",,2 Story/High/Vaulted Ceilings,,Cement Board,,Main,11x12,"Informal Dining Room, Kitchen/Dining Room","Walkout, Full, Drain Tiled, Sump Pump, Day/Lookout Windows",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Basement, Rough In, Separate Tub & Shower",14x12,Upper,12x15,Upper,11x12,Upper,,,3,0,,80,Unknown,0
4754,RMLS,849,849 Stewarton Dr,Stewarton,55125,MN,WB - Woodbury,395000,7/14/2017 0:00,419000,Exclusive Right,419000,130.2341,1402,None,A1,104x130,622 - North St Paul-Maplewood,20,8/3/2017 0:00,2,12 x 23,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Laundry, Foyer, Porch, Deck, Patio","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,None,20,"Attached Garage, Driveway - Concrete, Garage Door Opener",2063,4401,Main,14 x 18,4732,2017,3033,,1992,Residential-Single,(SF) Two Stories,0.315,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal",,"Lower Level, Family Room",14 x 36,"Wood, Cement Board",Lower,Main,11 x 12,"Separate/Formal Dining Room, Kitchen/Dining Room","Full, Drain Tiled, Concrete Block",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Walk-In Shower, 3/4 Basement, Separate Tub & Shower",13 x 16,Main,11 x 12,Upper,10 x 11,Upper,10 x 11,Upper,5,970,Not Assumable,0,No,331
4755,RMLS,9366,9366 Wedgewood Dr,Wedgewood,55125,MN,WB - Woodbury,415000,6/21/2017 0:00,419000,Exclusive Right,429000,108.0167,1354,,A3,97x180x115x185,833 - South Washington County,20,7/11/2017 0:00,1,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Informal Dining Room, Laundry, Recreation Room, Sitting Room","Asphalt Shingles, Age 8 Years or Less",Main,No,,12,"Attached Garage, Driveway - Asphalt, Garage Door Opener",3006,5820,Main,13x13,5820,2017,3842,,1988,Residential-Single,(SF) Two Stories,0.442,Central,"Cooktop, Wall Oven, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Central Vacuum",,"Main Level, Lower Level, 2 or More, Family Room",16x16,Cement Board,Main,Main,13x11,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Full, Partial Finished",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement",20X13,Upper,13x13,Upper,11x11,Upper,11x11,Upper,4,836,,330,No,0
4756,RMLS,9169,9169 Edinburgh Ln,Edinburgh,55125,MN,WB - Woodbury,424350,9/29/2017 0:00,419900,Exclusive Right,419900,130.4488,1687,None,A1,93x200x124x230,622 - North St Paul-Maplewood,11,10/10/2017 0:00,2,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Master Bath, Study, Sun Room, Mud Room, Recreation Room, Spa or Sauna Room",Wood Shingles,Main,No,None,11,"Attached Garage, Driveway - Concrete, Garage Door Opener",1687,5708,Main,17x19,5708,2017,3253,,1988,Residential-Single,(SF) One Story,0.531,Central,"Cooktop, Wall Oven, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Air-To-Air Exchanger",,Lower Level,27x17,"Stucco, Brick/Stone",Lower,Main,15x13,"Informal Dining Room, Breakfast Area, Living/Dining Room","Full, Finished (Livable), Day/Lookout Windows",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Private Master, Full Master, 3/4 Basement",13x14,Main,11x10,Lower,14.5x10,Lower,,,3,1566,Not Assumable,0,Unknown,0
4757,RMLS,9134,9134 Cambridge Alcove,Cambridge Alcove,55125,MN,WB - Woodbury,420000,9/21/2017 0:00,419900,Exclusive Right,434900,107.362,1394,,E2,52x160x197x151,833 - South Washington County,40,10/31/2017 0:00,1,15x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Recreation Room, Informal Dining Room, Laundry, Loft, Screened Porch",Asphalt Shingles,Main,No,None,20,"Attached Garage, Insulated Garage, Heated Garage, Driveway - Asphalt, Garage Door Opener",3012,5784,Main,17x15,5784,2016,3912,,1993,Residential-Single,(SF) Two Stories,0.451,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal",,"Main Level, Great Room",17x16,"Vinyl, Brick/Stone",Main,Main,16x13,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Living/Dining Room","Walkout, Full, Finished (Livable), Day/Lookout Windows, Egress Windows",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement, Separate Tub & Shower",15x14,Upper,14x12,Upper,15x16,Upper,13x12,Upper,5,900,,217,No,0
4758,RMLS,3558,3558 Oxford Dr,Oxford,55125,MN,WB - Woodbury,410000,6/20/2017 0:00,419900,Exclusive Right,419900,102.372,1607,,D3,100x139,833 - South Washington County,11,7/1/2017 0:00,1,13x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Sixth (6th) Bedroom, Media Room, Recreation Room",Asphalt Shingles,Main,No,,11,"Attached Garage, Driveway - Concrete",2488,5328,Main,13x14,5328,2017,4005,,1991,Residential-Single,(SF) Two Stories,0.314,Central,"Range, Microwave, Dishwasher, Refrigerator, Disposal",,"Main Level, Lower Level",17x17,"Shakes, Metal, Cement Board",Main,Main,13x14,Separate/Formal Dining Room,"Walkout, Full",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Walk-In Shower, 3/4 Basement",12x21,Main,10x12,Upper,11x17,Upper,11x17,Upper,6,1517,,0,Unknown,0
4759,RMLS,7051,7051 Waterstone Ln,Waterstone,55125,MN,WB - Woodbury,416000,6/15/2017 0:00,419900,Exclusive Right,419900,158.2351,1471,None,D3,0,833 - South Washington County,71,8/25/2017 0:00,1,13 x 20,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Screened Porch, Office, Utility Room","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,,71,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1471,5512,Main,14 x 18,5512,2017,2629,,2005,Residential-Multi-Family,(TH) Side x Side,0.107,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Air-To-Air Exchanger",,Lower Level,14 x 27,"Vinyl, Brick/Stone",Lower,Main,12 x 16,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump, Wood",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Private Master, Full Master, 3/4 Basement",13 x 18,Main,13 x 13,Lower,,,,,2,1158,Not Assumable,265,No,3
4760,RMLS,8237,8237 Enclave Cv,Enclave,55125,MN,WB - Woodbury,419900,5/12/2017 0:00,419900,Exclusive Right,429900,131.3008,1768,None,E3,27x35x25x158x112x144,833 - South Washington County,61,7/24/2017 0:00,2,18x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Recreation Room, Deck","Asphalt Shingles, Age 8 Years or Less",Main,No,,35,"Attached Garage, Insulated Garage, Heated Garage, Driveway - Asphalt, Garage Door Opener",1768,5054,Main,18x14,5054,2016,3198,,1998,Residential-Single,(SF) One Story,0.333,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Air-To-Air Exchanger",,Lower Level,24x17,"Vinyl, Brick/Stone",Lower,Main,12x10,"Separate/Formal Dining Room, Eat In Kitchen, Breakfast Area","Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows",3,0,0,0,SF,3,"Main Floor Full Bath, Private Master, Full Master, Full Basement, Separate Tub & Shower",16x13,Main,11x11,Main,14x12,Lower,13x11,Lower,4,1430,,275,No,0
4761,RMLS,2223,2223 Woodcrest Ct,Woodcrest,55129,MN,WB - Woodbury,414000,5/1/2017 0:00,419900,Exclusive Right,425000,164.3509,1400,,B2,90x44,833 - South Washington County,147,10/13/2017 0:00,2,15x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Sun Room",Asphalt Shingles,Main,No,,90,"Attached Garage, Insulated Garage, Garage Door Opener",1619,3966,Main,14x12,4042,2017,2519,,2004,Residential-Single,(TH) Detached,0.091,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Water Softener - Owned, Disposal, Air-To-Air Exchanger, Furnace Humidifier",,"Lower Level, Family Room",25x18,"Vinyl, Brick/Stone",Lower,Main,14x10,Living/Dining Room,"Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Egress Windows",2,0,0,1,SF,3,"Main Floor Full Bath, Private Master, Full Master, Bathroom Ensuite, 3/4 Basement, Separate Tub & Shower",14x12,Main,14x10,Lower,,,,,2,900,,265,No,77
4762,RMLS,8813,8813 Stonebrooke Ct,Stonebrooke,55125,MN,WB - Woodbury,410000,7/8/2017 0:00,419999,Exclusive Right,439900,139.2663,1536,,E4,38x93,833 - South Washington County,59,9/6/2017 0:00,2,16x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Utility Room, Foyer",Age 8 Years or Less,Main,No,,25,"Attached Garage, Insulated Garage, Heated Garage, Driveway - Asphalt, Driveway - Shared, Garage Door Opener",1680,5104,Main,13x17,5104,2017,2944,,1999,Residential-Single,(TH) Side x Side,0.081,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Central Vacuum, Other",,"Lower Level, Family Room",30x15,"Metal, Vinyl, Brick/Stone",Lower,Main,8x10,"Informal Dining Room, Eat In Kitchen","Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump",1,0,0,2,SF,3,"Main Floor Full Bath, Main Floor 3/4 Bath, Private Master, Full Master, Master Walk-Thru, Walk-In Shower, 3/4 Basement, Separate Tub & Shower, Whirlpool",15x13,Main,12x11,Main,13x13,Lower,15x12,Lower,3,1264,Not Assumable,210,Unknown,0
